day,time,clearing price (CNY/MWh)
2023/10/21,13:15,175.902775
2023/10/21,13:30,175.902775
2023/10/21,13:45,175.902775
2023/10/21,14:00,175.902775
2023/10/21,14:15,216.58535
2023/10/21,14:30,216.58535
2023/10/21,14:45,216.58535
2023/10/21,15:00,216.58535
2023/10/21,15:15,329.88100000000003
2023/10/21,15:30,329.88100000000003
2023/10/21,15:45,329.88100000000003
2023/10/21,16:00,329.88100000000003
2023/10/21,16:15,433.76595
2023/10/21,16:30,433.76595
2023/10/21,16:45,433.76595
2023/10/21,17:00,433.76595
2023/10/21,17:15,461.651775
2023/10/21,17:30,461.651775
2023/10/21,17:45,461.651775
2023/10/21,18:00,461.651775
2023/10/21,18:15,443.9088
2023/10/21,18:30,443.9088
2023/10/21,18:45,443.9088
2023/10/21,19:00,443.9088
2023/10/21,19:15,412.4101
2023/10/21,19:30,412.4101
2023/10/21,19:45,412.4101
2023/10/21,20:00,412.4101
2023/10/21,20:15,378.93165
2023/10/21,20:30,378.93165
2023/10/21,20:45,378.93165
2023/10/21,21:00,378.93165
2023/10/21,21:15,349.439825
2023/10/21,21:30,349.439825
2023/10/21,21:45,349.439825
2023/10/21,22:00,349.439825
2023/10/21,22:15,328.082875
2023/10/21,22:30,328.082875
2023/10/21,22:45,328.082875
2023/10/21,23:00,328.082875
2023/10/21,23:15,318.5851
2023/10/21,23:30,318.5851
2023/10/21,23:45,318.5851
2023/10/21,24:00:00,318.5851
2023/10/22,0:15,307.6872
2023/10/22,0:30,307.6872
2023/10/22,0:45,307.6872
2023/10/22,1:00,307.6872
2023/10/22,1:15,293.023725
2023/10/22,1:30,293.023725
2023/10/22,1:45,293.023725
2023/10/22,2:00,293.023725
2023/10/22,2:15,287.553925
2023/10/22,2:30,287.553925
2023/10/22,2:45,287.553925
2023/10/22,3:00,287.553925
2023/10/22,3:15,288.34225000000004
2023/10/22,3:30,288.34225000000004
2023/10/22,3:45,288.34225000000004
2023/10/22,4:00,288.34225000000004
2023/10/22,4:15,296.031125
2023/10/22,4:30,296.031125
2023/10/22,4:45,296.031125
2023/10/22,5:00,296.031125
2023/10/22,5:15,320.21735
2023/10/22,5:30,320.21735
2023/10/22,5:45,320.21735
2023/10/22,6:00,320.21735
2023/10/22,6:15,328.79655
2023/10/22,6:30,328.79655
2023/10/22,6:45,328.79655
2023/10/22,7:00,328.79655
2023/10/22,7:15,320.563475
2023/10/22,7:30,320.563475
2023/10/22,7:45,320.563475
2023/10/22,8:00,320.563475
2023/10/22,8:15,265.5321
2023/10/22,8:30,265.5321
2023/10/22,8:45,265.5321
2023/10/22,9:00,265.5321
2023/10/22,9:15,196.63395
2023/10/22,9:30,196.63395
2023/10/22,9:45,196.63395
2023/10/22,10:00,196.63395
2023/10/22,10:15,172.44504999999998
2023/10/22,10:30,172.44504999999998
2023/10/22,10:45,172.44504999999998
2023/10/22,11:00,172.44504999999998
2023/10/22,11:15,168.71135
2023/10/22,11:30,168.71135
2023/10/22,11:45,168.71135
2023/10/22,12:00,168.71135
2023/10/22,12:15,150.341925
2023/10/22,12:30,150.341925
2023/10/22,12:45,150.341925
2023/10/22,13:00,150.341925
2023/10/22,13:15,178.21495
2023/10/22,13:30,178.21495
2023/10/22,13:45,178.21495
2023/10/22,14:00,178.21495
2023/10/22,14:15,216.32202500000002
2023/10/22,14:30,216.32202500000002
2023/10/22,14:45,216.32202500000002
2023/10/22,15:00,216.32202500000002
2023/10/22,15:15,322.346425
2023/10/22,15:30,322.346425
2023/10/22,15:45,322.346425
2023/10/22,16:00,322.346425
2023/10/22,16:15,424.78245
2023/10/22,16:30,424.78245
2023/10/22,16:45,424.78245
2023/10/22,17:00,424.78245
2023/10/22,17:15,457.02245000000005
2023/10/22,17:30,457.02245000000005
2023/10/22,17:45,457.02245000000005
2023/10/22,18:00,457.02245000000005
2023/10/22,18:15,434.6219
2023/10/22,18:30,434.6219
2023/10/22,18:45,434.6219
2023/10/22,19:00,434.6219
2023/10/22,19:15,402.454075
2023/10/22,19:30,402.454075
2023/10/22,19:45,402.454075
2023/10/22,20:00,402.454075
2023/10/22,20:15,363.64379999999994
2023/10/22,20:30,363.64379999999994
2023/10/22,20:45,363.64379999999994
2023/10/22,21:00,363.64379999999994
2023/10/22,21:15,323.225675
2023/10/22,21:30,323.225675
2023/10/22,21:45,323.225675
2023/10/22,22:00,323.225675
2023/10/22,22:15,307.57800000000003
2023/10/22,22:30,307.57800000000003
2023/10/22,22:45,307.57800000000003
2023/10/22,23:00,307.57800000000003
2023/10/22,23:15,294.610925
2023/10/22,23:30,294.610925
2023/10/22,23:45,294.610925
2023/10/22,24:00:00,294.610925
2023/10/23,0:15,259.750025
2023/10/23,0:30,259.750025
2023/10/23,0:45,259.750025
2023/10/23,1:00,259.750025
2023/10/23,1:15,255.26690000000002
2023/10/23,1:30,255.26690000000002
2023/10/23,1:45,255.26690000000002
2023/10/23,2:00,255.26690000000002
2023/10/23,2:15,255.876125
2023/10/23,2:30,255.876125
2023/10/23,2:45,255.876125
2023/10/23,3:00,255.876125
2023/10/23,3:15,250.113025
2023/10/23,3:30,250.113025
2023/10/23,3:45,250.113025
2023/10/23,4:00,250.113025
2023/10/23,4:15,273.144525
2023/10/23,4:30,273.144525
2023/10/23,4:45,273.144525
2023/10/23,5:00,273.144525
2023/10/23,5:15,302.30807500000003
2023/10/23,5:30,302.30807500000003
2023/10/23,5:45,302.30807500000003
2023/10/23,6:00,302.30807500000003
2023/10/23,6:15,331.58955000000003
2023/10/23,6:30,331.58955000000003
2023/10/23,6:45,331.58955000000003
2023/10/23,7:00,331.58955000000003
2023/10/23,7:15,322.28344999999996
2023/10/23,7:30,322.28344999999996
2023/10/23,7:45,322.28344999999996
2023/10/23,8:00,322.28344999999996
2023/10/23,8:15,264.930475
2023/10/23,8:30,264.930475
2023/10/23,8:45,264.930475
2023/10/23,9:00,264.930475
2023/10/23,9:15,181.734625
2023/10/23,9:30,181.734625
2023/10/23,9:45,181.734625
2023/10/23,10:00,181.734625
2023/10/23,10:15,159.41230000000002
2023/10/23,10:30,159.41230000000002
2023/10/23,10:45,159.41230000000002
2023/10/23,11:00,159.41230000000002
2023/10/23,11:15,153.363475
2023/10/23,11:30,153.363475
2023/10/23,11:45,153.363475
2023/10/23,12:00,153.363475
2023/10/23,12:15,131.023
2023/10/23,12:30,131.023
2023/10/23,12:45,131.023
2023/10/23,13:00,131.023
2023/10/23,13:15,157.453625
2023/10/23,13:30,157.453625
2023/10/23,13:45,157.453625
2023/10/23,14:00,157.453625
2023/10/23,14:15,206.960825
2023/10/23,14:30,206.960825
2023/10/23,14:45,206.960825
2023/10/23,15:00,206.960825
2023/10/23,15:15,304.31995
2023/10/23,15:30,304.31995
2023/10/23,15:45,304.31995
2023/10/23,16:00,304.31995
2023/10/23,16:15,402.7925
2023/10/23,16:30,402.7925
2023/10/23,16:45,402.7925
2023/10/23,17:00,402.7925
2023/10/23,17:15,426.237425
2023/10/23,17:30,426.237425
2023/10/23,17:45,426.237425
2023/10/23,18:00,426.237425
2023/10/23,18:15,400.048825
2023/10/23,18:30,400.048825
2023/10/23,18:45,400.048825
2023/10/23,19:00,400.048825
2023/10/23,19:15,349.3238
2023/10/23,19:30,349.3238
2023/10/23,19:45,349.3238
2023/10/23,20:00,349.3238
2023/10/23,20:15,319.70005
2023/10/23,20:30,319.70005
2023/10/23,20:45,319.70005
2023/10/23,21:00,319.70005
2023/10/23,21:15,314.29015
2023/10/23,21:30,314.29015
2023/10/23,21:45,314.29015
2023/10/23,22:00,314.29015
2023/10/23,22:15,305.311925
2023/10/23,22:30,305.311925
2023/10/23,22:45,305.311925
2023/10/23,23:00,305.311925
2023/10/23,23:15,291.025325
2023/10/23,23:30,291.025325
2023/10/23,23:45,291.025325
2023/10/23,24:00:00,291.025325
2023/10/24,0:15,251.11135
2023/10/24,0:30,251.11135
2023/10/24,0:45,251.11135
2023/10/24,1:00,251.11135
2023/10/24,1:15,239.04267499999997
2023/10/24,1:30,239.04267499999997
2023/10/24,1:45,239.04267499999997
2023/10/24,2:00,239.04267499999997
2023/10/24,2:15,235.71472500000002
2023/10/24,2:30,235.71472500000002
2023/10/24,2:45,235.71472500000002
2023/10/24,3:00,235.71472500000002
2023/10/24,3:15,230.636275
2023/10/24,3:30,230.636275
2023/10/24,3:45,230.636275
2023/10/24,4:00,230.636275
2023/10/24,4:15,254.976525
2023/10/24,4:30,254.976525
2023/10/24,4:45,254.976525
2023/10/24,5:00,254.976525
2023/10/24,5:15,278.166075
2023/10/24,5:30,278.166075
2023/10/24,5:45,278.166075
2023/10/24,6:00,278.166075
2023/10/24,6:15,315.7082
2023/10/24,6:30,315.7082
2023/10/24,6:45,315.7082
2023/10/24,7:00,315.7082
2023/10/24,7:15,318.228025
2023/10/24,7:30,318.228025
2023/10/24,7:45,318.228025
2023/10/24,8:00,318.228025
2023/10/24,8:15,279.47119999999995
2023/10/24,8:30,279.47119999999995
2023/10/24,8:45,279.47119999999995
2023/10/24,9:00,279.47119999999995
2023/10/24,9:15,194.70080000000002
2023/10/24,9:30,194.70080000000002
2023/10/24,9:45,194.70080000000002
2023/10/24,10:00,194.70080000000002
2023/10/24,10:15,167.12295
2023/10/24,10:30,167.12295
2023/10/24,10:45,167.12295
2023/10/24,11:00,167.12295
2023/10/24,11:15,173.58415000000002
2023/10/24,11:30,173.58415000000002
2023/10/24,11:45,173.58415000000002
2023/10/24,12:00,173.58415000000002
2023/10/24,12:15,141.105025
2023/10/24,12:30,141.105025
2023/10/24,12:45,141.105025
2023/10/24,13:00,141.105025
2023/10/24,13:15,181.6095
2023/10/24,13:30,181.6095
2023/10/24,13:45,181.6095
2023/10/24,14:00,181.6095
2023/10/24,14:15,219.48784999999998
2023/10/24,14:30,219.48784999999998
2023/10/24,14:45,219.48784999999998
2023/10/24,15:00,219.48784999999998
2023/10/24,15:15,335.52324999999996
2023/10/24,15:30,335.52324999999996
2023/10/24,15:45,335.52324999999996
2023/10/24,16:00,335.52324999999996
2023/10/24,16:15,433.790825
2023/10/24,16:30,433.790825
2023/10/24,16:45,433.790825
2023/10/24,17:00,433.790825
2023/10/24,17:15,464.882375
2023/10/24,17:30,464.882375
2023/10/24,17:45,464.882375
2023/10/24,18:00,464.882375
2023/10/24,18:15,436.014525
2023/10/24,18:30,436.014525
2023/10/24,18:45,436.014525
2023/10/24,19:00,436.014525
2023/10/24,19:15,402.451225
2023/10/24,19:30,402.451225
2023/10/24,19:45,402.451225
2023/10/24,20:00,402.451225
2023/10/24,20:15,361.54825
2023/10/24,20:30,361.54825
2023/10/24,20:45,361.54825
2023/10/24,21:00,361.54825
2023/10/24,21:15,357.785425
2023/10/24,21:30,357.785425
2023/10/24,21:45,357.785425
2023/10/24,22:00,357.785425
2023/10/24,22:15,331.49879999999996
2023/10/24,22:30,331.49879999999996
2023/10/24,22:45,331.49879999999996
2023/10/24,23:00,331.49879999999996
2023/10/24,23:15,311.891375
2023/10/24,23:30,311.891375
2023/10/24,23:45,311.891375
2023/10/24,24:00:00,311.891375
2023/10/25,0:15,295.544075
2023/10/25,0:30,295.544075
2023/10/25,0:45,295.544075
2023/10/25,1:00,295.544075
2023/10/25,1:15,282.008375
2023/10/25,1:30,282.008375
2023/10/25,1:45,282.008375
2023/10/25,2:00,282.008375
2023/10/25,2:15,279.208825
2023/10/25,2:30,279.208825
2023/10/25,2:45,279.208825
2023/10/25,3:00,279.208825
2023/10/25,3:15,281.64435
2023/10/25,3:30,281.64435
2023/10/25,3:45,281.64435
2023/10/25,4:00,281.64435
2023/10/25,4:15,298.0721
2023/10/25,4:30,298.0721
2023/10/25,4:45,298.0721
2023/10/25,5:00,298.0721
2023/10/25,5:15,324.84475000000003
2023/10/25,5:30,324.84475000000003
2023/10/25,5:45,324.84475000000003
2023/10/25,6:00,324.84475000000003
2023/10/25,6:15,361.315075
2023/10/25,6:30,361.315075
2023/10/25,6:45,361.315075
2023/10/25,7:00,361.315075
2023/10/25,7:15,353.595275
2023/10/25,7:30,353.595275
2023/10/25,7:45,353.595275
2023/10/25,8:00,353.595275
2023/10/25,8:15,304.076725
2023/10/25,8:30,304.076725
2023/10/25,8:45,304.076725
2023/10/25,9:00,304.076725
2023/10/25,9:15,219.84554999999997
2023/10/25,9:30,219.84554999999997
2023/10/25,9:45,219.84554999999997
2023/10/25,10:00,219.84554999999997
2023/10/25,10:15,196.0672
2023/10/25,10:30,196.0672
2023/10/25,10:45,196.0672
2023/10/25,11:00,196.0672
2023/10/25,11:15,195.61385
2023/10/25,11:30,195.61385
2023/10/25,11:45,195.61385
2023/10/25,12:00,195.61385
2023/10/25,12:15,166.03005000000002
2023/10/25,12:30,166.03005000000002
2023/10/25,12:45,166.03005000000002
2023/10/25,13:00,166.03005000000002
2023/10/25,13:15,209.75940000000003
2023/10/25,13:30,209.75940000000003
2023/10/25,13:45,209.75940000000003
2023/10/25,14:00,209.75940000000003
2023/10/25,14:15,269.22265000000004
2023/10/25,14:30,269.22265000000004
2023/10/25,14:45,269.22265000000004
2023/10/25,15:00,269.22265000000004
2023/10/25,15:15,373.3544
2023/10/25,15:30,373.3544
2023/10/25,15:45,373.3544
2023/10/25,16:00,373.3544
2023/10/25,16:15,445.321825
2023/10/25,16:30,445.321825
2023/10/25,16:45,445.321825
2023/10/25,17:00,445.321825
2023/10/25,17:15,469.982675
2023/10/25,17:30,469.982675
2023/10/25,17:45,469.982675
2023/10/25,18:00,469.982675
2023/10/25,18:15,433.707775
2023/10/25,18:30,433.707775
2023/10/25,18:45,433.707775
2023/10/25,19:00,433.707775
2023/10/25,19:15,388.60675
2023/10/25,19:30,388.60675
2023/10/25,19:45,388.60675
2023/10/25,20:00,388.60675
2023/10/25,20:15,363.5492
2023/10/25,20:30,363.5492
2023/10/25,20:45,363.5492
2023/10/25,21:00,363.5492
2023/10/25,21:15,350.891175
2023/10/25,21:30,350.891175
2023/10/25,21:45,350.891175
2023/10/25,22:00,350.891175
2023/10/25,22:15,336.19214999999997
2023/10/25,22:30,336.19214999999997
2023/10/25,22:45,336.19214999999997
2023/10/25,23:00,336.19214999999997
2023/10/25,23:15,332.86665
2023/10/25,23:30,332.86665
2023/10/25,23:45,332.86665
2023/10/25,24:00:00,332.86665
2023/10/26,0:15,310.920525
2023/10/26,0:30,310.920525
2023/10/26,0:45,310.920525
2023/10/26,1:00,310.920525
2023/10/26,1:15,289.28434999999996
2023/10/26,1:30,289.28434999999996
2023/10/26,1:45,289.28434999999996
2023/10/26,2:00,289.28434999999996
2023/10/26,2:15,261.778525
2023/10/26,2:30,261.778525
2023/10/26,2:45,261.778525
2023/10/26,3:00,261.778525
2023/10/26,3:15,241.764425
2023/10/26,3:30,241.764425
2023/10/26,3:45,241.764425
2023/10/26,4:00,241.764425
2023/10/26,4:15,240.227975
2023/10/26,4:30,240.227975
2023/10/26,4:45,240.227975
2023/10/26,5:00,240.227975
2023/10/26,5:15,259.934525
2023/10/26,5:30,259.934525
2023/10/26,5:45,259.934525
2023/10/26,6:00,259.934525
2023/10/26,6:15,280.6767
2023/10/26,6:30,280.6767
2023/10/26,6:45,280.6767
2023/10/26,7:00,280.6767
2023/10/26,7:15,280.834725
2023/10/26,7:30,280.834725
2023/10/26,7:45,280.834725
2023/10/26,8:00,280.834725
2023/10/26,8:15,236.91885000000002
2023/10/26,8:30,236.91885000000002
2023/10/26,8:45,236.91885000000002
2023/10/26,9:00,236.91885000000002
2023/10/26,9:15,181.2729
2023/10/26,9:30,181.2729
2023/10/26,9:45,181.2729
2023/10/26,10:00,181.2729
2023/10/26,10:15,161.75912499999998
2023/10/26,10:30,161.75912499999998
2023/10/26,10:45,161.75912499999998
2023/10/26,11:00,161.75912499999998
2023/10/26,11:15,153.667675
2023/10/26,11:30,153.667675
2023/10/26,11:45,153.667675
2023/10/26,12:00,153.667675
2023/10/26,12:15,135.541875
2023/10/26,12:30,135.541875
2023/10/26,12:45,135.541875
2023/10/26,13:00,135.541875
2023/10/26,13:15,178.41225
2023/10/26,13:30,178.41225
2023/10/26,13:45,178.41225
2023/10/26,14:00,178.41225
2023/10/26,14:15,206.672325
2023/10/26,14:30,206.672325
2023/10/26,14:45,206.672325
2023/10/26,15:00,206.672325
2023/10/26,15:15,282.10040000000004
2023/10/26,15:30,282.10040000000004
2023/10/26,15:45,282.10040000000004
2023/10/26,16:00,282.10040000000004
2023/10/26,16:15,388.59075
2023/10/26,16:30,388.59075
2023/10/26,16:45,388.59075
2023/10/26,17:00,388.59075
2023/10/26,17:15,435.14677500000005
2023/10/26,17:30,435.14677500000005
2023/10/26,17:45,435.14677500000005
2023/10/26,18:00,435.14677500000005
2023/10/26,18:15,421.48062500000003
2023/10/26,18:30,421.48062500000003
2023/10/26,18:45,421.48062500000003
2023/10/26,19:00,421.48062500000003
2023/10/26,19:15,381.918575
2023/10/26,19:30,381.918575
2023/10/26,19:45,381.918575
2023/10/26,20:00,381.918575
2023/10/26,20:15,366.92724999999996
2023/10/26,20:30,366.92724999999996
2023/10/26,20:45,366.92724999999996
2023/10/26,21:00,366.92724999999996
2023/10/26,21:15,346.78975
2023/10/26,21:30,346.78975
2023/10/26,21:45,346.78975
2023/10/26,22:00,346.78975
2023/10/26,22:15,334.8359
2023/10/26,22:30,334.8359
2023/10/26,22:45,334.8359
2023/10/26,23:00,334.8359
2023/10/26,23:15,334.64502500000003
2023/10/26,23:30,334.64502500000003
2023/10/26,23:45,334.64502500000003
2023/10/26,24:00:00,334.64502500000003
2023/10/27,0:15,329.60285
2023/10/27,0:30,329.60285
2023/10/27,0:45,329.60285
2023/10/27,1:00,329.60285
2023/10/27,1:15,327.549825
2023/10/27,1:30,327.549825
2023/10/27,1:45,327.549825
2023/10/27,2:00,327.549825
2023/10/27,2:15,321.949625
2023/10/27,2:30,321.949625
2023/10/27,2:45,321.949625
2023/10/27,3:00,321.949625
2023/10/27,3:15,308.7546
2023/10/27,3:30,308.7546
2023/10/27,3:45,308.7546
2023/10/27,4:00,308.7546
2023/10/27,4:15,318.147075
2023/10/27,4:30,318.147075
2023/10/27,4:45,318.147075
2023/10/27,5:00,318.147075
2023/10/27,5:15,338.62775
2023/10/27,5:30,338.62775
2023/10/27,5:45,338.62775
2023/10/27,6:00,338.62775
2023/10/27,6:15,362.96709999999996
2023/10/27,6:30,362.96709999999996
2023/10/27,6:45,362.96709999999996
2023/10/27,7:00,362.96709999999996
2023/10/27,7:15,341.112375
2023/10/27,7:30,341.112375
2023/10/27,7:45,341.112375
2023/10/27,8:00,341.112375
2023/10/27,8:15,271.65182500000003
2023/10/27,8:30,271.65182500000003
2023/10/27,8:45,271.65182500000003
2023/10/27,9:00,271.65182500000003
2023/10/27,9:15,200.24859999999998
2023/10/27,9:30,200.24859999999998
2023/10/27,9:45,200.24859999999998
2023/10/27,10:00,200.24859999999998
2023/10/27,10:15,163.36365
2023/10/27,10:30,163.36365
2023/10/27,10:45,163.36365
2023/10/27,11:00,163.36365
2023/10/27,11:15,164.16152499999998
2023/10/27,11:30,164.16152499999998
2023/10/27,11:45,164.16152499999998
2023/10/27,12:00,164.16152499999998
2023/10/27,12:15,144.1771
2023/10/27,12:30,144.1771
2023/10/27,12:45,144.1771
2023/10/27,13:00,144.1771
2023/10/27,13:15,177.34044999999998
2023/10/27,13:30,177.34044999999998
2023/10/27,13:45,177.34044999999998
2023/10/27,14:00,177.34044999999998
2023/10/27,14:15,211.691625
2023/10/27,14:30,211.691625
2023/10/27,14:45,211.691625
2023/10/27,15:00,211.691625
2023/10/27,15:15,324.6268
2023/10/27,15:30,324.6268
2023/10/27,15:45,324.6268
2023/10/27,16:00,324.6268
2023/10/27,16:15,430.582275
2023/10/27,16:30,430.582275
2023/10/27,16:45,430.582275
2023/10/27,17:00,430.582275
2023/10/27,17:15,463.99875
2023/10/27,17:30,463.99875
2023/10/27,17:45,463.99875
2023/10/27,18:00,463.99875
2023/10/27,18:15,429.89267500000005
2023/10/27,18:30,429.89267500000005
2023/10/27,18:45,429.89267500000005
2023/10/27,19:00,429.89267500000005
2023/10/27,19:15,386.21115
2023/10/27,19:30,386.21115
2023/10/27,19:45,386.21115
2023/10/27,20:00,386.21115
2023/10/27,20:15,352.4326
2023/10/27,20:30,352.4326
2023/10/27,20:45,352.4326
2023/10/27,21:00,352.4326
2023/10/27,21:15,338.705525
2023/10/27,21:30,338.705525
2023/10/27,21:45,338.705525
2023/10/27,22:00,338.705525
2023/10/27,22:15,312.53015
2023/10/27,22:30,312.53015
2023/10/27,22:45,312.53015
2023/10/27,23:00,312.53015
2023/10/27,23:15,302.390425
2023/10/27,23:30,302.390425
2023/10/27,23:45,302.390425
2023/10/27,24:00:00,302.390425
2023/10/28,0:15,290.947475
2023/10/28,0:30,290.947475
2023/10/28,0:45,290.947475
2023/10/28,1:00,290.947475
2023/10/28,1:15,279.06669999999997
2023/10/28,1:30,279.06669999999997
2023/10/28,1:45,279.06669999999997
2023/10/28,2:00,279.06669999999997
2023/10/28,2:15,270.0374
2023/10/28,2:30,270.0374
2023/10/28,2:45,270.0374
2023/10/28,3:00,270.0374
2023/10/28,3:15,271.835625
2023/10/28,3:30,271.835625
2023/10/28,3:45,271.835625
2023/10/28,4:00,271.835625
2023/10/28,4:15,284.7582
2023/10/28,4:30,284.7582
2023/10/28,4:45,284.7582
2023/10/28,5:00,284.7582
2023/10/28,5:15,321.05615
2023/10/28,5:30,321.05615
2023/10/28,5:45,321.05615
2023/10/28,6:00,321.05615
2023/10/28,6:15,336.23295
2023/10/28,6:30,336.23295
2023/10/28,6:45,336.23295
2023/10/28,7:00,336.23295
2023/10/28,7:15,342.21990000000005
2023/10/28,7:30,342.21990000000005
2023/10/28,7:45,342.21990000000005
2023/10/28,8:00,342.21990000000005
2023/10/28,8:15,301.741575
2023/10/28,8:30,301.741575
2023/10/28,8:45,301.741575
2023/10/28,9:00,301.741575
2023/10/28,9:15,224.126725
2023/10/28,9:30,224.126725
2023/10/28,9:45,224.126725
2023/10/28,10:00,224.126725
2023/10/28,10:15,201.922775
2023/10/28,10:30,201.922775
2023/10/28,10:45,201.922775
2023/10/28,11:00,201.922775
2023/10/28,11:15,202.131
2023/10/28,11:30,202.131
2023/10/28,11:45,202.131
2023/10/28,12:00,202.131
2023/10/28,12:15,175.00545
2023/10/28,12:30,175.00545
2023/10/28,12:45,175.00545
2023/10/28,13:00,175.00545
2023/10/28,13:15,207.583775
2023/10/28,13:30,207.583775
2023/10/28,13:45,207.583775
2023/10/28,14:00,207.583775
2023/10/28,14:15,246.37855000000002
2023/10/28,14:30,246.37855000000002
2023/10/28,14:45,246.37855000000002
2023/10/28,15:00,246.37855000000002
2023/10/28,15:15,349.57575
2023/10/28,15:30,349.57575
2023/10/28,15:45,349.57575
2023/10/28,16:00,349.57575
2023/10/28,16:15,421.86967500000003
2023/10/28,16:30,421.86967500000003
2023/10/28,16:45,421.86967500000003
2023/10/28,17:00,421.86967500000003
2023/10/28,17:15,450.853425
2023/10/28,17:30,450.853425
2023/10/28,17:45,450.853425
2023/10/28,18:00,450.853425
2023/10/28,18:15,421.381225
2023/10/28,18:30,421.381225
2023/10/28,18:45,421.381225
2023/10/28,19:00,421.381225
2023/10/28,19:15,386.154225
2023/10/28,19:30,386.154225
2023/10/28,19:45,386.154225
2023/10/28,20:00,386.154225
2023/10/28,20:15,355.45215
2023/10/28,20:30,355.45215
2023/10/28,20:45,355.45215
2023/10/28,21:00,355.45215
2023/10/28,21:15,345.0418
2023/10/28,21:30,345.0418
2023/10/28,21:45,345.0418
2023/10/28,22:00,345.0418
2023/10/28,22:15,322.705925
2023/10/28,22:30,322.705925
2023/10/28,22:45,322.705925
2023/10/28,23:00,322.705925
2023/10/28,23:15,303.543675
2023/10/28,23:30,303.543675
2023/10/28,23:45,303.543675
2023/10/28,24:00:00,303.543675
2023/10/29,0:15,287.118175
2023/10/29,0:30,287.118175
2023/10/29,0:45,287.118175
2023/10/29,1:00,287.118175
2023/10/29,1:15,275.9121
2023/10/29,1:30,275.9121
2023/10/29,1:45,275.9121
2023/10/29,2:00,275.9121
2023/10/29,2:15,265.6859
2023/10/29,2:30,265.6859
2023/10/29,2:45,265.6859
2023/10/29,3:00,265.6859
2023/10/29,3:15,265.94489999999996
2023/10/29,3:30,265.94489999999996
2023/10/29,3:45,265.94489999999996
2023/10/29,4:00,265.94489999999996
2023/10/29,4:15,277.9035
2023/10/29,4:30,277.9035
2023/10/29,4:45,277.9035
2023/10/29,5:00,277.9035
2023/10/29,5:15,297.30455
2023/10/29,5:30,297.30455
2023/10/29,5:45,297.30455
2023/10/29,6:00,297.30455
2023/10/29,6:15,307.472375
2023/10/29,6:30,307.472375
2023/10/29,6:45,307.472375
2023/10/29,7:00,307.472375
2023/10/29,7:15,327.96745
2023/10/29,7:30,327.96745
2023/10/29,7:45,327.96745
2023/10/29,8:00,327.96745
2023/10/29,8:15,285.20135
2023/10/29,8:30,285.20135
2023/10/29,8:45,285.20135
2023/10/29,9:00,285.20135
2023/10/29,9:15,216.49394999999998
2023/10/29,9:30,216.49394999999998
2023/10/29,9:45,216.49394999999998
2023/10/29,10:00,216.49394999999998
2023/10/29,10:15,175.3963
2023/10/29,10:30,175.3963
2023/10/29,10:45,175.3963
2023/10/29,11:00,175.3963
2023/10/29,11:15,171.50664999999998
2023/10/29,11:30,171.50664999999998
2023/10/29,11:45,171.50664999999998
2023/10/29,12:00,171.50664999999998
2023/10/29,12:15,138.88547499999999
2023/10/29,12:30,138.88547499999999
2023/10/29,12:45,138.88547499999999
2023/10/29,13:00,138.88547499999999
2023/10/29,13:15,170.67895000000001
2023/10/29,13:30,170.67895000000001
2023/10/29,13:45,170.67895000000001
2023/10/29,14:00,170.67895000000001
2023/10/29,14:15,199.053
2023/10/29,14:30,199.053
2023/10/29,14:45,199.053
2023/10/29,15:00,199.053
2023/10/29,15:15,288.789775
2023/10/29,15:30,288.789775
2023/10/29,15:45,288.789775
2023/10/29,16:00,288.789775
2023/10/29,16:15,380.65232499999996
2023/10/29,16:30,380.65232499999996
2023/10/29,16:45,380.65232499999996
2023/10/29,17:00,380.65232499999996
2023/10/29,17:15,415.1563
2023/10/29,17:30,415.1563
2023/10/29,17:45,415.1563
2023/10/29,18:00,415.1563
2023/10/29,18:15,387.463325
2023/10/29,18:30,387.463325
2023/10/29,18:45,387.463325
2023/10/29,19:00,387.463325
2023/10/29,19:15,336.9568
2023/10/29,19:30,336.9568
2023/10/29,19:45,336.9568
2023/10/29,20:00,336.9568
2023/10/29,20:15,309.484575
2023/10/29,20:30,309.484575
2023/10/29,20:45,309.484575
2023/10/29,21:00,309.484575
2023/10/29,21:15,292.287375
2023/10/29,21:30,292.287375
2023/10/29,21:45,292.287375
2023/10/29,22:00,292.287375
2023/10/29,22:15,277.662825
2023/10/29,22:30,277.662825
2023/10/29,22:45,277.662825
2023/10/29,23:00,277.662825
2023/10/29,23:15,274.686925
2023/10/29,23:30,274.686925
2023/10/29,23:45,274.686925
2023/10/29,24:00:00,274.686925
2023/10/30,0:15,265.7307
2023/10/30,0:30,265.7307
2023/10/30,0:45,265.7307
2023/10/30,1:00,265.7307
2023/10/30,1:15,258.7226
2023/10/30,1:30,258.7226
2023/10/30,1:45,258.7226
2023/10/30,2:00,258.7226
2023/10/30,2:15,251.12107500000002
2023/10/30,2:30,251.12107500000002
2023/10/30,2:45,251.12107500000002
2023/10/30,3:00,251.12107500000002
2023/10/30,3:15,251.4394
2023/10/30,3:30,251.4394
2023/10/30,3:45,251.4394
2023/10/30,4:00,251.4394
2023/10/30,4:15,272.437425
2023/10/30,4:30,272.437425
2023/10/30,4:45,272.437425
2023/10/30,5:00,272.437425
2023/10/30,5:15,308.0869
2023/10/30,5:30,308.0869
2023/10/30,5:45,308.0869
